hire_date,is_manager,gender,ethnicity,crosschq_asmt_score,crosschq_ref_score,crosschq_references_fraud,age_at_hire,was_referral,terminated_in_first_6_months,strengths_1,strengths_2,Strengths_3,Strengths_4,Strengths_5,Strengths_6,Strengths_7,Strengths_8,Strengths_9,Strengths_10,Strengths_11,Strengths_12,Strengths_13,Strengths_14,Strengths_15,Strengths_16,Strengths_17,Weakness_1,Weakness_2,Weakness_3,Weakness_4,Weakness_5,Weakness_6,Weakness_7,Weakness_8,Weakness_9,Weakness_10,compared_to_others_1,compared_to_others_2,compared_to_others_3,compared_to_others_4,compared_to_others_5,compared_to_others_6,compared_to_others_7,compared_to_others_8,compared_to_others_9
2022-02-21,False,male,Black/African American,3.56,4.32,False,49,False,False,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,4,4.5,3.2,3.5,4,3,3.2,3.8,4.5
2022-02-21,False,male,White/Caucasian,3.78,3.85,False,49,False,False,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3.8,4.2,4,3.5,3.8,4,4,4.2,3.8
2022-02-21,False,male,White/Caucasian,3.22,4.78,False,54,False,False,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,3.8,4.8,4.2,4.2,4,4,4.5,4.2,4.8
2022-02-21,False,male,White/Caucasian,3.94,3.61,False,58,False,False,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,4.5,4.2,4,4,3.8,3.5,3.2,3.8
2022-02-23,False,female,White/Caucasian,3.11,4.48,False,26,True,False,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,4.2,4.8,4.5,4,4,4,4.8,4,4.2
2022-02-24,False,male,Black/African American,3.94,3.94,False,61,False,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4,3,4,4,4,3,4,4,5
2022-02-28,False,female,White/Caucasian,4,3.86,False,23,False,False,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,4.7,4,4,3.7,3.3,4.3,4.7,4.3,4.3
2022-02-28,False,male,White/Caucasian,4.11,4.82,False,24,False,False,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4.5,4.8,4.5,4.8,4.5,4.2,4.5,4,5
2022-02-28,False,female,White/Caucasian,4.11,4.92,False,25,False,False,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4.3,5,5,4.7,4.3,4.7,5,4.3,4.3
2022-02-28,False,female,White/Caucasian,4.33,3.85,False,26,False,False,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,4,4.5,4.2,3.8,4.2,3.5,3.5,4,3.8
2022-02-28,False,male,Black/African American,3.17,3.87,False,27,False,False,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3.8,4,3.5,4,3.8,4.2,4,3.5,4.2
2022-02-28,False,male,Other,4.28,4.11,False,29,False,False,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,4.5,4.8,4.2,4.2,4.5,4.8,4.5,5,4.5
2022-02-28,False,male,White/Caucasian,4.33,4.26,False,29,False,False,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,4.5,4.5,4,4.2,4.8,4,3.8,4.5,4.5
2022-02-28,False,female,White/Caucasian,5,4.43,False,30,False,False,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2,4.8,4.8,4.5,4.5,4.5,4.5,5,5
2022-02-28,False,male,White/Caucasian,3.28,3.94,False,31,False,False,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,4,4,2.8,4.2,4,3.8,3.5,4,4
2022-02-28,False,male,White/Caucasian,4.83,4.26,False,32,False,False,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,4.2,4.2,3.8,4.5,4.5,4,4.5,4.5,4.5
2022-02-28,False,female,Other,3.83,3.14,False,32,False,True,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,3.7,4.3,3.3,3,3,3.7,2.3,3.7,3.7
2022-02-28,False,male,Other,4.22,4.32,True,34,False,True,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,4.5,4.5,4.5,4.2,4.2,4.2,4.2,4,4.5
2022-02-28,False,male,Black/African American,4.22,4.67,False,35,False,False,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,5,4.8,4.8,4.2,4.8,4.5,4.5,4.2,4.8
2022-02-28,False,male,White/Caucasian,4.17,4.04,False,35,False,False,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.2,4.8,3.2,4,5,3.8,4.2,3.8,4.2
2022-02-28,False,female,White/Caucasian,4.5,4.52,False,36,False,False,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,5,4.8,4,4.5,4.8,4.2,4.2,4.5,4.8
2022-02-28,False,male,White/Caucasian,4.61,4.83,False,37,True,False,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,5,3.7,4.3,5,4.7,4.3,4,4.7,5
2022-02-28,False,female,Other,4.28,4.52,True,38,False,False,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,4.8,5,4.8,4.2,4,4,4.2,4.2,4.5
2022-02-28,False,male,Black/African American,3.72,4.09,False,39,False,False,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3.8,4.5,4,4,3.5,4,3.5,4.2,4.5
2022-02-28,False,male,White/Caucasian,4.22,4.02,False,40,False,False,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4.2,4.8,4,4.5,4.5,4.2,4.5,4.8,4
2022-02-28,False,male,White/Caucasian,3.83,4.28,False,41,True,False,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,4.5,4.2,3.8,3.5,4.2,3.8,3.8,4.5,4.5
2022-02-28,False,male,White/Caucasian,3.39,4.28,False,41,False,False,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,4.5,4.2,3.8,4,4.2,3.5,3.8,4.5,4.5
2022-02-28,False,male,Asian,4.94,3.78,False,41,False,False,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,4.2,4.2,4.2,4.2,4.2,4,3.8,3.8,4.5
2022-02-28,True,male,Black/African American,4.22,4.89,False,48,False,False,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,4.8,4.4,4.8,4.6,4.6,4.8,4.8,4.6,5
2022-02-28,False,male,White/Caucasian,5,4.52,False,49,False,False,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,4.8,5,4.2,4,4.8,4.2,4.5,4.5,4.8
2022-02-28,False,male,Asian,4.11,4.83,False,50,False,False,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.2,5,4.2,4.8,4.2,4.5,4.5,4.5,5
2022-02-28,False,female,White/Caucasian,4.28,3.89,True,50,False,False,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,4,4,4.2,4,4.2,3.5,3.8,4,4
2022-02-28,False,male,White/Caucasian,3.78,4.17,False,51,False,False,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,4.2,4.2,4.2,4.2,4.2,4,4,3.5,4.5
2022-02-28,False,male,White/Caucasian,3.28,4.56,False,57,False,False,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,4,4.5,4,3.8,4.2,4.2,4.5,4.2,4.5
2022-02-28,False,male,Black/African American,4.11,5,False,57,True,False,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4.5,5,4.5,4.5,5,4.5,4.5,4.5,4.5
2022-02-28,False,male,White/Caucasian,3.89,4.13,False,59,False,False,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,4,4.8,4,4,4.2,4.2,3.5,4.2,4.2
2022-02-28,False,male,White/Caucasian,3.06,4.04,False,60,False,False,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,4,4,3,4.2,3.5,4,3.8,3.8,4.2
2022-02-28,False,male,Black/African American,5,4.61,False,61,False,False,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,4.7,4.3,5,4.3,5,5,5
2022-02-28,False,male,White/Caucasian,4,3.8,False,63,False,False,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,3.8,4.5,4.8,4.2,3.8,3.2,4,3.5,3.8
2019-01-08,False,male,Other,4.06,4.5,False,24,False,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,4,5,4,4,5,4,4,4
2020-01-07,False,female,Other,4.23,4.59,False,22,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,4.3,4.7,4.7,4.3,4.7
2020-01-14,False,female,Other,4.09,4.39,False,27,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.3,4.3,4.3,4,4,4.3,4.3,4
2020-01-14,False,female,Other,4.23,4.88,False,28,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,5,4.2,4.5,5,4.5,4.5,4.8,5
2020-01-14,False,male,Other,4.18,4.07,False,36,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.7,4.3,4,4,3.7,4.3,4,4.7
2020-01-14,False,male,Other,3.86,4.91,False,51,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.7,4,4.3,4.7,4,4.3,4.7,4.7
2020-01-21,False,male,Other,4.04,4.43,False,25,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.7,4.7,4.3,4,4,4.7,4.3,4
2020-01-21,False,female,Other,3.91,5,False,29,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.7,4.7,4.3,4.7,4.7,4.7,4.7,4.7
2020-01-28,False,female,Other,3.73,4.41,False,23,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.7,3.7,4,4,3.3,3.3,4.3,4.7
2020-01-28,False,female,Other,4.91,4.96,False,26,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,5,4.7,5,5,5,4.7,5,5
2020-02-11,False,female,Other,4,4.32,False,26,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,4.3,4.7,4,4,3,4.7,3.7,4.7
2020-02-11,False,female,Other,4.14,3.89,False,27,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.7,4.3,4.3,4.3,3,4.7,4.3,3.7
2020-02-11,False,male,Other,4.04,4.25,False,28,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,5,5,4,4.3,4.3,4,4.7,4.3
2020-02-11,False,female,Other,3.59,4.45,False,28,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,4.7,4.6,4.3,4.3,3.6,4.1,4.3,4.9
2020-02-11,False,female,Other,4.32,4.93,False,31,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4.3,5,4,5,5,5
2020-02-11,False,female,Other,4.18,3.82,False,31,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,5,5,4,3.7,3.7,4,3.7,4.7
2020-02-11,False,male,Other,4,3.68,False,38,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3.7,4.3,4,3.3,4,3.7,3.7
2020-02-25,False,male,Other,3.27,4.02,False,34.2157604955265,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,4.3,4,3.7,4,3,3.3,4.3,4.3
2020-02-25,False,male,Other,4.27,4.43,False,22,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,5,4.3,4.3,4.7,4,4.3,4.3,5
2020-02-25,False,male,Other,4.73,4.66,False,22,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,5,5,4.7,4.3,4.7,4.7,4.7,5
2020-02-25,False,female,Other,4.18,3.89,False,23,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4.3,3.7,2.7,3,4,4.3
2020-02-25,False,female,Other,3.73,4.02,False,24,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,4.7,4.3,3.7,3.3,3.3,4.3,3,4.7
2020-02-25,False,female,Other,3.59,3.43,False,25,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,4,4,3.7,3.7,3,2.7,3.7,4.3
2020-02-25,False,male,Other,4,4.61,False,28,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,5,5,4.3,4.6,4.4,4.4,4.4,4.9
2020-02-25,False,male,Other,3.91,3.48,False,29,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4.5,4,3.5,3.5,4.5,4,4,4
2020-02-25,False,male,Other,4.09,3.73,False,29,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.3,3.3,4.3,4,3.7,3.7,3.7,5
2020-02-25,False,male,Other,2.86,3.5,False,29,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7,3.3,3.3,3.3,3,3.3,3,3.3
2020-02-25,False,female,Other,3.82,4.86,False,31,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.7,4.3,4.7,4.3,3.7,3.7,4.3,4.7
2020-02-25,False,female,Other,4.09,4.43,False,33,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.3,3.3,4.3,5,3.7,4.7,4,5
2020-03-10,False,male,Other,4.82,4.36,False,22,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.7,4.3,4.3,4.7,4.3,4.3,4,4.3
2020-03-10,False,female,Other,3.41,4.91,False,24,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.7,4.3,4.7,4.7,4,4.3,4.3,4.7
2020-03-10,False,female,Other,4.09,4.09,False,25,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.7,3.7,4.3,4.3,3.7,4,4.3,4.7
2020-03-10,False,female,Other,3.91,4.46,False,26,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.3,4,4.3,4.3,3.7,4,4.3,4.3
2020-03-10,False,female,Other,4.41,4.82,False,27,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,4.7,4,4.7,5,4.7
2020-03-10,False,male,Other,3.28,3.72,False,27,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.7,2.7,4,4.3,2.7,3,2.3,4.7
2020-03-10,False,female,Other,4.27,4.59,False,27,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,5,5,4.3,4.7,4,5,4.3,4.7
2020-03-10,False,female,Other,4.18,3.96,False,27,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.3,4,4.3,4,4,3.3,4.3,4
2020-03-10,False,female,Other,3.77,4.8,False,27,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.7,4,4,4.7,3.7,4,4.7,4
2020-03-10,False,male,Other,4.23,4.64,False,28,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,5,4.9,4.4,4.7,4.6,4.7,4.1,5
2020-03-10,False,female,Other,3.91,4.61,False,28,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.7,4.7,4.3,4.3,3.7,4.7,4.3,4
2020-03-10,False,male,Other,3.41,4.43,False,28,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.3,4,3.7,4.3,4.3,4.3,4,4
2020-03-10,False,female,Other,4,4.53,False,30,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.7,4,4.3,4.7,4,4.3,4.3,4.7
2020-03-10,False,male,Other,3.96,4.5,False,30,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.7,4.7,4,4.3,4.3,4.3,4,4
2020-03-10,False,male,Other,3.89,4,False,33,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4,3.7,3.7,4.3,3.7,4.3,3.7,3.7
2020-03-10,False,female,Other,4,3.34,False,36,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.7,3.7,3,3.7,2.7,3,4.3,3.7
2020-03-10,False,male,Other,4.86,4.11,False,37,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4.3,5,4.3,4.3,4,4,4.7
2020-03-10,False,male,Other,3.82,3.91,False,44,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,4,4.3,3.7,3.7,3.7,3.3,4,4
2020-03-10,False,undisclosed,Other,3.68,3.32,False,49,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,4,3.7,3.7,3,3.3,3,4,3.7
2020-03-16,False,male,Other,4.18,4.73,False,25,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.7,4.3,4,4.3,4.3,3.3,4.7,5
2020-03-16,False,female,Other,4.14,4.48,False,25,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.7,4.7,4.3,4.7,3.7,4,4.3,5
2020-03-16,False,female,Other,2.46,3.61,False,27,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,4,3,3.7,3.3,2.3,4,3.7,3
2020-03-16,False,male,Other,3.96,4.2,False,28,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.3,3.7,4.3,4.3,4.3,4,4.3,4.3
2020-03-24,False,male,Other,3.89,4.47,False,42,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.7,3.7,4,4.3,4.3,4,4,4.7
2020-06-16,False,male,Other,4.17,4.47,False,27,False,True,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,4,5,4.3,4.3,4,4.3,5,4,4.7
2020-06-16,False,male,Other,4.17,4.44,False,29,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.7,4,4.7,4.3,4.7,4.3,4.3,4.3
2020-06-23,False,male,Other,4.22,3.56,False,35,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.7,4,4,4.3,4,3.7,3.7,3.7
2020-08-11,False,male,Other,4.67,5,False,31,False,False,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,4.3,5,5,5,5,4.3,4.3,5,5
2020-08-11,False,female,Other,4.44,5,False,32,False,False,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,5,4.7,5,5,5,5,5
2020-08-18,False,female,Other,4.72,4.86,False,20,False,False,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.3,5,4.7,4.7,4.7,4.7,4.7,4,5
2020-09-01,False,male,Other,4.5,4.44,False,23,False,False,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,3.7,4.3,4.3,4.7,4.3,4,4,4.7,4.3
2020-09-01,False,male,Other,3.56,4.47,False,37,False,False,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,4,4.3,3.7,4,4.3,3.3,3.7,4.3,4.3
2020-09-15,False,female,Other,4.06,3.89,False,37,False,False,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3.7,4.7,4.3,3.3,3.7,3.3,4.3,3.7,4
2020-09-22,False,male,Other,3.44,3.5,False,37,False,False,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,3.7,3.3,3,3.7,3,3,3.7,2.7,3.7
2020-10-06,False,female,Other,3.78,4.35,False,34,False,False,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4.2,4.5,4,4.2,4.2,3.8,4,4.5,4
2020-10-06,False,male,Other,3.06,4.19,False,38,False,False,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3.7,4.3,4.3,4,4,3.7,4,4.3,3.3
2020-10-06,False,male,Other,3.94,4.56,False,43,False,False,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,4.7,4.3,4.7,4.3,4.3,3.7,4.3,4.7,4.3
2020-10-20,False,male,Other,4.06,4.5,False,28,False,False,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,4,5,4,4.3,5,4,4.3,4,4.7
2020-10-20,False,male,Hispanic/Latinx,4.39,4.83,False,38,False,False,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5,5,4.3,4.7,4.7,5,4.7,5
2020-10-20,False,female,Other,3.78,4.58,False,43,False,False,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,4.3,4.7,3.7,4.3,4.7,4.7,3.7,4.3,4.3
2020-10-20,False,male,Other,3.89,3.94,False,55,False,False,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,4.7,3,4.3,3.7,3.3,4,4,3.7
2020-11-13,False,male,Other,4.33,4.86,False,30,False,False,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,4.7,5,5,4.3,4.7,5,4.3,4.3,5
2020-11-17,False,female,Other,4.17,4.61,False,27,False,False,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,4.7,4.7,5,4,4.7,4,4.7,4.7,5
2020-11-17,False,male,Other,3.72,4.17,False,28,False,False,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,4.7,4.7,4.3,4.3,4.3,3.7,4.7,4.3,4.3
2020-11-17,False,female,Other,5,5,False,34,False,False,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5
2020-11-17,False,male,Other,4,4.08,False,37,False,False,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,3.7,3.3,3.7,4.3,4.3,3,3.3,3.7,4.7
2020-11-17,False,male,Other,4,4.61,False,42,False,False,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,4.7,4.7,4,4.7,4.7,4.7,4.3,4,4.7
2020-12-01,False,female,Other,3.61,3.5,False,26,False,False,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4.3,4.7,3.3,4,3.3,3,3.3,3.7,4
2020-12-01,False,male,Other,3.67,3.75,False,28,False,False,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3.7,4.7,4.7,4,3.3,4,4.7,4.3,3.7
2020-12-01,False,male,Other,3.83,4.03,False,30,False,False,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,4,4.3,3,4.7,4.3,3,4,3.7,4.3
